gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds
5.205,0.8,3.105,3.906,68,0,1817.932,598.041,972
5.31,0.802,3.096,3.898,79,0,1827.241,595.686,972
5.308,0.804,3.09,3.894,55,0,1810.338,568.225,972
5.341,0.784,3.083,3.867,84,0,1814.158,601.051,972
5.368,0.785,3.089,3.874,52,0,1805.83,571.588,969
5.305,0.791,3.092,3.883,55,0,1759.453,563.587,972
5.303,0.793,3.101,3.894,52,0,1810.095,588.171,972
5.3,0.784,3.111,3.896,65,0,1790.631,579.773,972
5.188,0.764,3.099,3.863,89,0,1783.572,580.03,965
5.215,0.753,3.106,3.859,56,0,1826.891,552.199,972
5.26,0.737,3.11,3.847,79,0,1771.719,573.599,969
5.279,0.733,3.119,3.851,61,0,1846.732,589.055,972
5.254,0.751,3.119,3.87,66,0,1787.819,566.186,970
5.238,0.729,3.122,3.852,68,0,1805.481,556.465,972
5.285,0.753,3.124,3.878,32,0,1774.098,563.564,972
5.321,0.783,3.121,3.904,62,0,1768.587,539.325,972
5.266,0.796,3.126,3.922,67,0,1784.724,577.605,969
5.313,0.784,3.129,3.913,68,0,1871.789,577.067,972
5.339,0.797,3.125,3.922,58,0,1867.751,593.135,972
5.382,0.823,3.12,3.943,56,0,1784.743,578.274,969
5.31,0.806,3.125,3.93,86,0,1849.743,592.915,970
5.307,0.783,3.131,3.914,56,0,1808.866,608.559,968
5.275,0.761,3.121,3.882,72,0,1751.659,541.157,972
5.276,0.759,3.125,3.884,67,0,1849.487,558.129,972
5.224,0.743,3.113,3.856,61,0,1816.519,595.088,972
5.206,0.736,3.113,3.849,43,0,1787.399,566.045,972
5.272,0.743,3.126,3.87,65,0,1728.911,546.684,971
5.177,0.738,3.126,3.863,59,0,1751.516,562.527,972
5.174,0.742,3.117,3.858,45,0,1773.787,563.617,972
