gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds
5.161,3.783,3.13,6.914,200,0,2.05,0,0
5.263,3.783,3.127,6.91,346,0,2.05,0,0
5.354,3.917,3.153,7.07,423,0,2.03,0,0
5.322,4.032,3.158,7.189,448,0,2.02,0,0
5.212,3.923,3.166,7.09,236,0,2.02,0,0
5.322,3.904,3.164,7.068,339,0,2.03,0,0
5.251,3.838,3.156,6.994,268,0,2.05,0,0
5.219,3.711,3.15,6.861,317,0,2.06,0,0
5.25,3.593,3.161,6.754,309,0,2.07,0,0
5.273,3.572,3.151,6.722,274,0,2.08,0,0
5.273,3.533,3.144,6.677,325,0,2.07,0,0
5.337,3.726,3.15,6.876,404,0,2.05,0,0
5.284,3.749,3.142,6.891,286,0,2.04,0,0
5.173,3.711,3.142,6.853,247,0,2.03,0,0
5.217,3.635,3.141,6.777,217,0,2.05,0,0
5.305,3.687,3.154,6.84,365,0,2.05,0,0
5.288,3.669,3.146,6.816,348,0,2.05,0,0
5.258,3.627,3.148,6.775,288,0,2.04,0,0
5.222,3.598,3.144,6.742,302,0,2.06,0,0
5.286,3.596,3.14,6.736,283,0,2.05,0,0
5.314,3.616,3.145,6.762,413,0,2.05,0,0
5.21,3.548,3.156,6.703,234,0,2.05,0,0
5.278,3.561,3.16,6.721,329,0,2.05,0,0
5.196,3.578,3.17,6.748,243,0,2.05,0,0
5.206,3.513,3.149,6.662,214,0,2.08,0,0
5.166,3.471,3.141,6.612,205,0,2.1,0,0
5.213,3.314,3.147,6.461,276,0,2.11,0,0
5.235,3.254,3.155,6.409,343,0,2.1,0,0
5.275,3.247,3.159,6.406,290,0,2.1,0,0
5.244,3.266,3.152,6.418,309,0,2.09,0,0
5.253,3.254,3.148,6.402,326,0,2.09,0,0
5.298,3.251,3.155,6.406,369,0,2.07,0,0
5.233,3.25,3.142,6.392,316,0,2.08,0,0
5.261,3.384,3.142,6.526,305,0,2.06,0,0
5.363,3.594,3.164,6.758,434,0,2.05,0,0
5.364,3.72,3.162,6.882,423,0,2.03,0,0
5.343,3.791,3.171,6.961,371,0,2.04,0,0
5.289,3.756,3.157,6.913,349,0,2.05,0,0
5.251,3.734,3.149,6.883,281,0,2.06,0,0
5.265,3.702,3.151,6.853,312,0,2.06,0,0
5.36,3.857,3.159,7.016,423,0,2.05,0,0
5.416,3.924,3.167,7.091,416,0,2.04,0,0
5.271,3.783,3.156,6.939,313,0,2.06,0,0
5.304,3.672,3.164,6.836,346,0,2.07,0,0
5.295,3.551,3.174,6.725,256,0,2.07,0,0
5.236,3.446,3.162,6.608,281,0,2.09,0,0
5.196,3.269,3.159,6.429,198,0,2.12,0,0
5.289,3.184,3.176,6.36,291,0,2.13,0,0
5.29,3.156,3.177,6.333,253,0,2.14,0,0
5.301,3.127,3.172,6.299,259,0,2.12,0,0
5.303,3.144,3.179,6.323,290,0,2.11,0,0
5.227,3.121,3.17,6.291,231,0,2.12,0,0
5.288,3.199,3.162,6.361,273,0,2.13,0,0
5.223,3.223,3.192,6.415,299,0,2.1,0,0
5.208,3.232,3.165,6.398,289,0,2.08,0,0
5.288,3.326,3.156,6.483,360,0,2.06,0,0
5.267,3.317,3.15,6.467,285,0,2.06,0,0
5.244,3.253,3.157,6.409,312,0,2.07,0,0
5.274,3.274,3.157,6.431,293,0,2.06,0,0
5.302,3.313,3.165,6.477,374,0,2.05,0,0
5.184,3.244,3.144,6.388,264,0,2.06,0,0
5.208,3.179,3.151,6.33,250,0,2.08,0,0
5.238,3.194,3.151,6.345,268,0,2.07,0,0
5.316,3.265,3.154,6.419,308,0,2.05,0,0
5.207,3.274,3.139,6.413,283,0,2.07,0,0
5.266,3.314,3.163,6.477,334,0,2.05,0,0
5.214,3.27,3.157,6.427,239,0,2.05,0,0
5.216,3.18,3.164,6.344,269,0,2.06,0,0
5.331,3.278,3.179,6.457,361,0,2.04,0,0
5.104,3.222,3.159,6.38,217,0,2.06,0,0
5.133,3.149,3.143,6.292,183,0,2.08,0,0
5.275,3.075,3.147,6.222,301,0,2.07,0,0
5.241,3.05,3.144,6.194,326,0,2.07,0,0
5.382,3.345,3.161,6.506,432,0,2.03,0,0
5.232,3.29,3.135,6.425,265,0,2.05,0,0
5.226,3.209,3.151,6.36,238,0,2.06,0,0
5.306,3.193,3.16,6.353,287,0,2.07,0,0
5.282,3.137,3.151,6.288,262,0,2.07,0,0
5.209,3.153,3.16,6.313,290,0,2.06,0,0
5.221,3.105,3.149,6.254,223,0,2.08,0,0
5.15,3.093,3.153,6.246,306,0,2.08,0,0
5.246,3.066,3.147,6.213,245,0,2.1,0,0
5.276,3.14,3.145,6.285,287,0,2.09,0,0
5.255,3.244,3.154,6.399,326,0,2.08,0,0
5.168,3.221,3.164,6.386,229,0,2.07,0,0
5.161,3.187,3.146,6.334,194,0,2.08,0,0
5.214,3.14,3.139,6.278,285,0,2.1,0,0
5.266,3.17,3.141,6.311,337,0,2.1,0,0
5.32,3.24,3.16,6.4,351,0,2.08,0,0
5.289,3.211,3.151,6.362,334,0,2.09,0,0
5.236,3.216,3.136,6.352,341,0,2.08,0,0
5.271,3.22,3.129,6.349,311,0,2.08,0,0
5.299,3.469,3.124,6.593,437,0,2.07,0,0
5.108,3.373,3.123,6.497,260,0,2.1,0,0
5.345,3.559,3.143,6.702,345,0,2.07,0,0
5.198,3.482,3.145,6.627,272,0,2.07,0,0
5.252,3.478,3.163,6.641,319,0,2.05,0,0
5.244,3.459,3.155,6.614,285,0,2.06,0,0
5.159,3.467,3.142,6.61,288,0,2.06,0,0
5.266,3.492,3.146,6.637,298,0,2.05,0,0
5.262,3.537,3.149,6.686,377,0,2.05,0,0
5.319,3.629,3.159,6.788,429,0,2.03,0,0
5.323,3.658,3.154,6.812,361,0,2.03,0,0
5.428,3.875,3.164,7.039,483,0,2.01,0,0
5.388,3.959,3.182,7.141,376,0,2.01,0,0
5.338,3.901,3.189,7.09,266,0,2.01,0,0
5.287,3.842,3.192,7.034,240,0,2.01,0,0
5.272,3.784,3.179,6.964,265,0,2.02,0,0
5.321,3.705,3.171,6.876,310,0,2.03,0,0
5.272,3.605,3.174,6.78,270,0,2.05,0,0
5.304,3.517,3.178,6.695,260,0,2.05,0,0
5.315,3.527,3.172,6.699,306,0,2.06,0,0
5.226,3.382,3.174,6.555,291,0,2.08,0,0
5.239,3.334,3.174,6.508,281,0,2.07,0,0
5.359,3.47,3.169,6.64,409,0,2.05,0,0
5.283,3.525,3.16,6.684,300,0,2.05,0,0
5.285,3.54,3.159,6.699,295,0,2.04,0,0
5.225,3.431,3.143,6.575,325,0,2.07,0,0
5.218,3.459,3.153,6.612,319,0,2.05,0,0
5.307,3.405,3.145,6.55,546,0,2.06,0,0
5.248,3.427,3.152,6.579,299,0,2.05,0,0
5.348,3.487,3.141,6.629,353,0,2.05,0,0
5.224,3.451,3.153,6.604,263,0,2.04,0,0
5.279,3.474,3.157,6.631,317,0,2.03,0,0
5.309,3.523,3.168,6.691,340,0,2.02,0,0
5.231,3.424,3.153,6.577,185,0,2.05,0,0
5.182,3.373,3.148,6.522,282,0,2.07,0,0
5.109,3.277,3.146,6.422,225,0,2.09,0,0
5.168,3.271,3.146,6.417,227,0,2.08,0,0
5.213,3.288,3.146,6.433,286,0,2.09,0,0
5.354,3.342,3.16,6.502,385,0,2.06,0,0
5.303,3.359,3.174,6.534,365,0,2.06,0,0
5.38,3.52,3.182,6.701,369,0,2.04,0,0
5.235,3.467,3.177,6.644,259,0,2.05,0,0
5.25,3.398,3.172,6.57,236,0,2.07,0,0
5.294,3.336,3.179,6.515,294,0,2.08,0,0
5.31,3.298,3.185,6.483,251,0,2.08,0,0
5.265,3.246,3.172,6.418,231,0,2.1,0,0
5.136,3.155,3.171,6.326,222,0,2.13,0,0
5.154,3.084,3.157,6.241,239,0,2.15,0,0
5.18,3.056,3.151,6.207,271,0,2.13,0,0
5.139,3.051,3.139,6.19,252,0,2.14,0,0
5.201,2.951,3.157,6.108,308,0,2.14,0,0
5.221,2.934,3.151,6.085,241,0,2.14,0,0
5.202,2.853,3.144,5.997,224,0,2.14,0,0
5.319,2.881,3.154,6.035,270,0,2.12,0,0
5.317,2.97,3.161,6.131,365,0,2.11,0,0
5.322,3.072,3.165,6.237,355,0,2.09,0,0
5.249,3.079,3.149,6.228,251,0,2.1,0,0
5.302,3.095,3.153,6.247,278,0,2.09,0,0
5.271,3.144,3.155,6.299,346,0,2.07,0,0
5.231,3.094,3.158,6.252,312,0,2.08,0,0
5.291,3.166,3.162,6.328,351,0,2.08,0,0
5.228,3.146,3.18,6.325,321,0,2.07,0,0
5.276,3.105,3.181,6.285,285,0,2.09,0,0
5.229,3.149,3.163,6.312,257,0,2.1,0,0
5.25,3.29,3.16,6.449,369,0,2.1,0,0
5.239,3.284,3.157,6.44,250,0,2.1,0,0
5.266,3.187,3.15,6.337,317,0,2.11,0,0
5.263,3.153,3.151,6.304,279,0,2.1,0,0
5.235,3.132,3.167,6.299,274,0,2.09,0,0
5.237,3.117,3.165,6.282,276,0,2.1,0,0
5.275,3.147,3.175,6.322,399,0,2.1,0,0
5.252,3.18,3.167,6.347,340,0,2.1,0,0
5.254,3.216,3.164,6.381,354,0,2.1,0,0
5.192,3.129,3.151,6.28,258,0,2.12,0,0
5.221,3.079,3.145,6.224,330,0,2.13,0,0
5.207,3.028,3.136,6.164,257,0,2.13,0,0
5.207,3.048,3.143,6.191,294,0,2.12,0,0
5.304,3.066,3.141,6.207,306,0,2.12,0,0
5.255,3.118,3.134,6.252,266,0,2.1,0,0
5.256,3.162,3.14,6.302,340,0,2.1,0,0
5.333,3.287,3.142,6.429,397,0,2.07,0,0
5.194,3.25,3.149,6.399,306,0,2.07,0,0
5.16,3.2,3.138,6.338,244,0,2.08,0,0
5.261,3.272,3.154,6.425,353,0,2.06,0,0
5.195,3.251,3.145,6.396,281,0,2.06,0,0
5.186,3.186,3.142,6.328,304,0,2.07,0,0
5.235,3.242,3.14,6.382,301,0,2.07,0,0
5.245,3.221,3.12,6.341,321,0,2.08,0,0
5.25,3.201,3.14,6.341,292,0,2.07,0,0
5.18,3.234,3.127,6.36,288,0,2.07,0,0
5.219,3.243,3.137,6.38,285,0,2.06,0,0
5.28,3.309,3.142,6.451,341,0,2.06,0,0
5.248,3.455,3.129,6.584,371,0,2.05,0,0
5.252,3.53,3.134,6.664,390,0,2.04,0,0
5.222,3.523,3.13,6.653,278,0,2.03,0,0
5.192,3.52,3.134,6.654,301,0,2.02,0,0
5.314,3.601,3.155,6.756,391,0,2.02,0,0
5.261,3.624,3.148,6.772,410,0,2.04,0,0
5.23,3.683,3.136,6.82,358,0,2.03,0,0
5.119,3.636,3.156,6.792,323,0,2.04,0,0
5.278,3.678,3.162,6.84,368,0,2.05,0,0
5.234,3.602,3.158,6.759,214,0,2.05,0,0
5.144,3.449,3.149,6.598,261,0,2.08,0,0
5.167,3.353,3.155,6.508,262,0,2.09,0,0
5.213,3.379,3.142,6.521,348,0,2.1,0,0
5.265,3.443,3.147,6.59,315,0,2.09,0,0
5.282,3.514,3.142,6.656,323,0,2.08,0,0
5.354,3.65,3.157,6.807,401,0,2.06,0,0
5.187,3.614,3.156,6.77,209,0,2.07,0,0
5.233,3.643,3.165,6.808,255,0,2.07,0,0
5.229,3.588,3.162,6.75,290,0,2.07,0,0
5.233,3.507,3.157,6.664,259,0,2.07,0,0
5.07,3.365,3.165,6.53,276,0,2.08,0,0
5.344,3.456,3.17,6.626,325,0,2.07,0,0
5.293,3.539,3.168,6.707,363,0,2.07,0,0
5.295,3.525,3.163,6.688,287,0,2.07,0,0
5.291,3.482,3.152,6.634,283,0,2.09,0,0
5.271,3.511,3.157,6.668,339,0,2.08,0,0
5.342,3.53,3.16,6.689,286,0,2.08,0,0
5.249,3.496,3.165,6.661,308,0,2.08,0,0
5.216,3.509,3.16,6.669,289,0,2.08,0,0
5.26,3.45,3.156,6.606,241,0,2.09,0,0
5.205,3.361,3.153,6.513,211,0,2.1,0,0
5.31,3.293,3.145,6.438,251,0,2.11,0,0
5.235,3.202,3.147,6.348,287,0,2.12,0,0
5.365,3.295,3.151,6.447,383,0,2.1,0,0
5.221,3.263,3.152,6.415,324,0,2.09,0,0
5.233,3.262,3.152,6.413,246,0,2.09,0,0
5.318,3.449,3.151,6.6,401,0,2.05,0,0
5.324,3.474,3.174,6.648,377,0,2.06,0,0
5.318,3.442,3.163,6.605,385,0,2.05,0,0
5.24,3.552,3.159,6.711,344,0,2.05,0,0
5.369,3.595,3.166,6.761,418,0,2.05,0,0
5.223,3.621,3.157,6.777,274,0,2.06,0,0
5.331,3.539,3.153,6.692,296,0,2.08,0,0
5.311,3.618,3.149,6.766,352,0,2.08,0,0
5.247,3.684,3.164,6.848,314,0,2.07,0,0
5.118,3.569,3.141,6.71,288,0,2.1,0,0
5.26,3.629,3.148,6.777,337,0,2.1,0,0
5.272,3.566,3.151,6.717,338,0,2.1,0,0
5.285,3.629,3.148,6.776,344,0,2.08,0,0
5.221,3.6,3.141,6.741,372,0,2.08,0,0
5.274,3.674,3.15,6.825,429,0,2.06,0,0
5.184,3.664,3.133,6.797,296,0,2.06,0,0
5.13,3.6,3.146,6.746,239,0,2.06,0,0
5.233,3.543,3.159,6.702,295,0,2.06,0,0
5.286,3.667,3.168,6.835,372,0,2.03,0,0
5.177,3.589,3.148,6.737,238,0,2.05,0,0
5.247,3.542,3.138,6.68,352,0,2.06,0,0
5.229,3.499,3.138,6.636,259,0,2.07,0,0
5.288,3.488,3.147,6.636,341,0,2.08,0,0
5.283,3.604,3.15,6.754,320,0,2.07,0,0
5.184,3.497,3.129,6.627,260,0,2.1,0,0
5.201,3.424,3.133,6.557,262,0,2.09,0,0
5.196,3.376,3.135,6.511,300,0,2.08,0,0
5.218,3.361,3.142,6.503,314,0,2.08,0,0
5.344,3.485,3.15,6.635,370,0,2.07,0,0
5.318,3.59,3.143,6.732,349,0,2.06,0,0
5.213,3.553,3.138,6.692,209,0,2.07,0,0
5.345,3.558,3.153,6.711,409,0,2.05,0,0
5.286,3.515,3.147,6.663,368,0,2.05,0,0
5.225,3.504,3.144,6.648,249,0,2.07,0,0
5.38,3.653,3.162,6.815,311,0,2.04,0,0
5.34,3.732,3.168,6.9,320,0,2.03,0,0
5.273,3.602,3.169,6.771,272,0,2.04,0,0
5.356,3.595,3.178,6.773,357,0,2.03,0,0
5.286,3.59,3.178,6.768,273,0,2.03,0,0
5.25,3.553,3.167,6.719,243,0,2.05,0,0
5.235,3.571,3.172,6.743,248,0,2.04,0,0
5.319,3.587,3.179,6.766,292,0,2.04,0,0
5.281,3.644,3.168,6.812,354,0,2.03,0,0
5.319,3.652,3.15,6.802,331,0,2.04,0,0
5.241,3.569,3.148,6.717,298,0,2.05,0,0
5.298,3.56,3.161,6.721,322,0,2.05,0,0
5.303,3.603,3.151,6.754,348,0,2.04,0,0
5.343,3.764,3.148,6.912,392,0,2.04,0,0
5.321,3.909,3.163,7.072,424,0,2.02,0,0
5.198,3.803,3.146,6.949,179,0,2.03,0,0
5.24,3.725,3.154,6.879,255,0,2.04,0,0
5.243,3.675,3.149,6.824,296,0,2.04,0,0
5.253,3.539,3.143,6.682,274,0,2.07,0,0
5.195,3.513,3.137,6.651,281,0,2.08,0,0
5.127,3.37,3.138,6.508,226,0,2.1,0,0
5.208,3.277,3.128,6.405,304,0,2.11,0,0
5.173,3.208,3.119,6.327,281,0,2.11,0,0
