gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds
4.981,11.672,3.182,14.854,0,0,1.69,0,0
4.994,11.662,3.182,14.844,0,0,1.69,0,0
4.998,11.565,3.182,14.747,0,0,1.69,0,0
5.009,11.573,3.182,14.755,0,0,1.69,0,0
4.936,11.478,3.182,14.66,0,0,1.69,0,0
4.938,11.553,3.182,14.735,0,0,1.69,0,0
4.947,11.637,3.182,14.819,0,0,1.69,0,0
4.949,11.6,3.182,14.782,0,0,1.69,0,0
4.916,11.561,3.182,14.743,0,0,1.69,0,0
4.983,11.593,3.182,14.775,0,0,1.69,0,0
4.961,11.619,3.182,14.801,0,0,1.69,0,0
4.912,11.72,3.182,14.902,0,0,1.69,0,0
4.865,11.734,3.182,14.916,0,0,1.7,0,0
4.972,11.701,3.182,14.883,0,0,1.69,0,0
4.956,11.701,3.182,14.883,0,0,1.69,0,0
4.917,11.675,3.182,14.857,0,0,1.69,0,0
4.902,11.663,3.182,14.845,0,0,1.69,0,0
4.871,11.679,3.182,14.861,0,0,1.69,0,0
4.901,11.675,3.182,14.857,0,0,1.69,0,0
4.956,11.656,3.182,14.838,0,0,1.69,0,0
4.977,11.556,3.182,14.738,0,0,1.69,0,0
4.973,11.534,3.182,14.716,0,0,1.69,0,0
4.882,11.544,3.182,14.726,0,0,1.69,0,0
4.956,11.567,3.182,14.749,0,0,1.69,0,0
4.987,11.592,3.182,14.774,0,0,1.69,0,0
4.961,11.509,3.182,14.691,0,0,1.69,0,0
4.912,11.534,3.182,14.716,0,0,1.69,0,0
4.853,11.553,3.182,14.735,0,0,1.69,0,0
4.866,11.612,3.182,14.794,0,0,1.69,0,0
4.931,11.697,3.182,14.879,0,0,1.68,0,0
5.016,11.67,3.182,14.852,0,0,1.69,0,0
4.949,11.702,3.182,14.884,0,0,1.69,0,0
5.017,11.75,3.182,14.931,0,0,1.69,0,0
4.962,11.725,3.182,14.907,0,0,1.69,0,0
4.882,11.709,3.182,14.891,0,0,1.69,0,0
4.955,11.801,3.182,14.983,0,0,1.69,0,0
5.0,11.86,3.182,15.042,0,0,1.69,0,0
4.967,11.922,3.182,15.104,0,0,1.68,0,0
4.813,11.881,3.182,15.063,0,0,1.68,0,0
